Id,Question,Question Type,Grade Point,Status,Created At,Average Performance
24e82900-855b-4d59-8bfd-b4ebb977f469,I take ownership of my responsibilities and outcomes.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.545428+00:00,0.0
b0abedca-8d87-47b0-b5f1-639643b308d7,I continuously look for ways to improve my skills and knowledge.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.545388+00:00,0.0
e5913a8b-ca29-406c-8b4c-6d0fffdbf344,I am reliable and follow through on commitments.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.545347+00:00,0.0
8e863e75-2cd2-4d38-802d-dbedc09b4f34,I maintain professional behavior in all work contexts.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.545306+00:00,0.0
9d0e1d61-3f40-4efe-abf0-9090f4380b73,I can work independently without constant supervision.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.545264+00:00,0.0
ca3d5f7c-fc6b-4445-946f-c70953f360a4,I go beyond minimum requirements when working on projects.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.545222+00:00,0.0
ce83c88d-55c4-4b16-849b-984752ee6a7b,I am punctual for meetings and appointments.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.545182+00:00,0.0
cf4fa145-1319-4025-bea6-9dc56176b9ba,I maintain high standards for the quality of my work.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.545141+00:00,0.0
1c325a54-02a0-45d1-a2f2-f6e56fe76ad7,I take initiative without waiting for direction.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.545100+00:00,0.0
9112a483-55ff-4489-af99-04930bc94d65,I consistently meet deadlines for my work.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.545059+00:00,0.0
62183a82-2973-4cec-a5ec-1a1d3b46c27f,I believe that learning never stops in the technology field.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.545019+00:00,0.0
b299da7d-8191-419a-96d4-3eb00c4dde9c,I enjoy teaching others what I have learned.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.544978+00:00,0.0
6df009c4-8cc4-42c5-a73b-a5a1dc6e2e3e,I set personal learning goals beyond academic requirements.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.544937+00:00,0.0
3c7e00a9-f563-431e-9bd2-09f538ffe22b,I seek feedback to identify areas for improvement.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.544896+00:00,0.0
e25c6266-6fb2-4844-bf89-43bc1740d22a,"I attend tech meetups, conferences, or webinars when possible.",SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.544854+00:00,0.0
80e97b03-5109-476f-9a6e-32114b80e27e,I experiment with new tools and technologies in personal projects.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.544812+00:00,0.0
98ea8bef-d3cf-4bb9-9181-956d3cc7746c,I follow industry leaders and influencers in my field.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.544769+00:00,0.0
bb25f264-02c4-4d6a-be28-9283a4af2722,I participate in online courses or workshops beyond formal education.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.544727+00:00,0.0
c15fd9c9-6396-4ad1-baa2-a5d9a11d3244,I enjoy learning new programming languages or frameworks.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.544685+00:00,0.0
39717691-62bb-4f30-adf6-955129dddb87,I regularly read technical articles or blogs to stay updated.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.544636+00:00,0.0
2c2196ae-683f-49a7-8b3e-c57ed54d5d1d,I learn from completed projects to improve future planning.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.544594+00:00,0.0
a86802fe-492b-417c-b31a-d47655680c14,I set realistic expectations for what I can accomplish.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.544552+00:00,0.0
5edadce7-38e0-4ab1-9b2c-0506054dd16a,I can manage multiple projects simultaneously.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.544509+00:00,0.0
20a46b2a-d29e-4a55-a2c8-08d70ec6eac0,I communicate potential delays or issues proactively.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.544463+00:00,0.0
6f6eb005-2ef5-4f3a-94b3-e622e5790e5f,I use tools or systems to organize my work.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.544367+00:00,0.0
8a68716c-dc2b-485d-afef-def0eb81680b,I can adjust my plans when unexpected obstacles arise.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.533180+00:00,0.0
8003579a-8cb3-43e9-89aa-689d84518d03,I regularly track my progress against goals.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.533140+00:00,0.0
8000c6c2-c34b-458b-a45f-71304fc66e84,I prioritize tasks based on importance and urgency.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.533099+00:00,0.0
896e5f4c-99b2-481b-88ff-dedebf7e2452,I break large projects into manageable phases.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.533058+00:00,0.0
5594236a-11a9-4155-88eb-53b658a96b72,I can estimate how long tasks will take to complete.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.533018+00:00,0.0
a4e53d0e-4cc1-4a96-9b81-e08fedaa671d,I consider the societal impact of technology I help create.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532977+00:00,0.0
ab909fee-3b92-48ae-a1a7-d6d8dd0bbb7c,I understand the importance of data ethics and responsible AI practices.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532936+00:00,0.0
45443ce1-a3ef-481e-b355-3b0493e11c9a,I treat all colleagues with respect and professionalism.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532895+00:00,0.0
eb2c080c-959c-4999-bc20-9a911547ee81,I take responsibility for my mistakes and learn from them.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532855+00:00,0.0
7987e8f6-786c-4072-b48a-8e9d44cf03bf,I adhere to professional standards and codes of conduct.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532814+00:00,0.0
6a3a6f61-c24a-4907-97fe-aa1cd3aee158,I consider the ethical implications of technical decisions.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532774+00:00,0.0
c40b8530-ecf1-4c36-a4f9-1b0ae5849894,I am honest about my capabilities and limitations.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532734+00:00,0.0
93d3d102-8571-4e0e-bc39-dc56d5404767,I give proper credit to others for their work and ideas.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532694+00:00,0.0
19085d71-e419-4dba-984d-fa3a5ce4eefd,I respect confidentiality and privacy in professional settings.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532654+00:00,0.0
9797d76e-0e3e-479d-b278-687b6f69f105,I understand the importance of intellectual property rights.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532614+00:00,0.0
199478ca-a7e4-4620-a757-9f810cb453c6,I view change as an opportunity for growth rather than a threat.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532574+00:00,0.0
edba233d-c556-41df-bf17-7ca01092017f,I can work with different team dynamics and personalities.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532533+00:00,0.0
0596ea1d-3891-4ed3-ace1-625a0dfffc71,I actively seek out new learning opportunities.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532492+00:00,0.0
1b300819-a537-40c6-9e0c-0343de068146,I stay calm when faced with unexpected challenges.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532450+00:00,0.0
b3d5264e-a904-4dac-bc4a-af3fe40c58a0,I can pivot between different tasks and projects efficiently.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532410+00:00,0.0
ac5e6918-0e32-4aad-bd3d-1a1b75757a90,I remain productive in uncertain or ambiguous situations.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532370+00:00,0.0
f1add810-a3db-41cb-8bda-229d10e15472,I can learn from my mistakes and adjust my approach accordingly.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532329+00:00,0.0
c30b91e5-85ae-4d10-9761-9842f196a6a8,I embrace new methodologies and approaches to work.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532287+00:00,0.0
34211603-c4cd-4f35-b1f0-696f4affcbae,I can work effectively even when requirements change frequently.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532237+00:00,0.0
efff4355-9931-4313-8183-fcdb97ca0c84,I adapt quickly to new tools and technologies.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532185+00:00,0.0
5a5ed929-4c47-48d7-b5d5-48a4678862e2,I understand how small details can impact overall system performance.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532145+00:00,0.0
99104df4-ed96-4080-8171-ef01a56fd36d,I enjoy work that requires precision and accuracy.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532104+00:00,0.0
9b4873c0-974f-4911-953f-bdd7cb599edf,I can maintain focus on detailed tasks for extended periods.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532063+00:00,0.0
c50751e6-86c7-48ab-98a9-21d06a95b6a3,I notice when something doesn't look or work quite right.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.532022+00:00,0.0
16169e0e-865b-4f97-941e-60ef28617d48,I am meticulous when working with data or code.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531981+00:00,0.0
946ef674-a358-4b08-8580-863de236acf6,I can spot patterns in complex information.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531940+00:00,0.0
d142c6b4-25a9-4299-9d90-4e639f08cfab,I maintain organized notes and documentation.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531899+00:00,0.0
a9c9b2c1-c11a-458a-bbb6-ce242967931a,I follow established protocols and procedures carefully.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531858+00:00,0.0
8d4c169f-1629-4f3b-9941-06fa378dea4e,I double-check my work before considering it complete.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531817+00:00,0.0
52280487-99fc-458c-a8ce-ab86ca3738a9,I naturally notice small errors or inconsistencies.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531776+00:00,0.0
8f7056d8-d5d3-476e-8dfa-9992f77b0aaa,I believe innovation often comes from combining existing ideas in new ways.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531733+00:00,0.0
755bcb71-4df3-4505-9289-1c477e5f5856,I enjoy learning about new technologies and their potential applications.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531685+00:00,0.0
579fe6c3-06ed-4475-88ed-24607186be59,I can accept when my creative solutions don't work and pivot accordingly.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531642+00:00,0.0
3affebb8-4bb1-465c-8292-d85ff5cfc0ec,I enjoy prototyping and testing new ideas.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531601+00:00,0.0
41dd08a3-fd6d-4dfe-adc1-2d2e423c53a8,I draw inspiration from various fields and disciplines.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531559+00:00,0.0
5fd6328b-2e40-42cf-baf9-ade4c8af72f8,I can balance creative thinking with practical constraints.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531517+00:00,0.0
f1db0aab-b8d8-42b3-8bb0-ff1505d11da9,I enjoy optimizing and improving existing processes.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531475+00:00,0.0
835bead7-27d4-4327-82de-8e80814e27e4,I am not afraid to suggest unconventional ideas.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531433+00:00,0.0
6f22addd-e215-48db-bf42-e6c5d8720cde,I can approach problems from multiple angles.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531393+00:00,0.0
58f75c26-7ff5-4782-a5d2-0e39821586b4,I enjoy thinking of novel solutions to problems.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531352+00:00,0.0
2e6b0811-e9ae-4949-8963-65ea4876cfde,I value different perspectives and approaches to problem-solving.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531303+00:00,0.0
962b5eba-4930-43e5-b64a-aaf33fd936ef,I follow through on commitments I make to my team.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531261+00:00,0.0
e324b9fb-5133-4afa-9ceb-1f70a4adf958,I can lead a team when necessary.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531219+00:00,0.0
fa48f08c-7d8c-4c78-9250-1e300a0d5be8,I respect deadlines and understand how my work affects the team.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531174+00:00,0.0
4631ae99-ecd0-489f-999f-bd22f1b1d0c7,I communicate proactively about my progress and challenges.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.531081+00:00,0.0
dac99134-4cf9-4fd9-b3bb-074953affdf7,I can work effectively with people from diverse backgrounds.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.519553+00:00,0.0
ee79b01e-f36b-438c-b3cc-7e0f8904db62,I help other team members when they are struggling.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.519513+00:00,0.0
8d9ddf49-1253-4c20-b0c5-4152214da52e,I take responsibility for my assigned tasks in group projects.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.519471+00:00,0.0
7421d1d6-7996-47f4-a1ed-70283e47a44a,I can compromise when team members have different opinions.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.519430+00:00,0.0
5467af2e-03d4-4ce0-9e18-b5093ad84514,I enjoy working in team environments.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.519388+00:00,0.0
9db1fc0c-1f07-4d3e-b016-d6ec9c5ef866,I adjust my communication style based on my audience.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.519347+00:00,0.0
95fd77c1-3e2f-41f0-9790-145177b18eda,I can communicate effectively in online platforms and forums.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.519306+00:00,0.0
cdf27c21-66c7-413c-822b-00c380f0c741,I feel comfortable presenting my ideas to small groups.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.519264+00:00,0.0
d8802f5e-2f47-4ff1-8ef5-68e1af5de0d9,I can document my work and processes clearly.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.519211+00:00,0.0
3341bd15-077f-44a0-88cb-ab830b7ded23,I actively listen to others during conversations.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.519169+00:00,0.0
3841325e-835b-4d10-816d-a72322576aa1,I can explain technical problems clearly when seeking help.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.519126+00:00,0.0
bce78f4b-66d5-4700-bda3-f634128a546d,I am open to receiving feedback about my work.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.519078+00:00,0.0
1d63b8a7-ccf9-464f-93ce-ec4eb1442d8d,I can give constructive feedback to peers.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.519023+00:00,0.0
ab7790e0-e38e-4900-9ec1-04a03adb25bf,I feel comfortable participating in group discussions and meetings.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518981+00:00,0.0
f9eb69d1-6755-4b21-bf8e-3c641f8231ed,I can clearly articulate my thoughts and ideas in writing.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518939+00:00,0.0
af93d97f-6a65-436f-b958-e4f3ed59ba80,"I maintain perspective on challenges, understanding they are temporary.",SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518894+00:00,0.0
2ff29ab6-9e6f-4668-9467-310de36e80e7,I seek support when feeling overwhelmed by academic pressure.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518852+00:00,0.0
9dc87cc9-4a89-4360-9b30-787d19cd541e,I can adapt to changing requirements and priorities.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518809+00:00,0.0
25cab246-79ae-4023-9b18-43f4af623b37,I balance my study/work time with personal life and hobbies.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518768+00:00,0.0
8d7998b0-c707-44a2-8488-3113f94a5c1f,I have techniques to stay calm when facing tight deadlines.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518726+00:00,0.0
71d188e0-8aac-44f7-97df-9cb1cdc83cc5,I can recognize when I need to step away from a problem and return with fresh perspective.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518685+00:00,0.0
3131414c-6a93-4a33-aeb4-37db0aa27ffd,"I practice healthy habits (exercise, nutrition, sleep) to support my learning.",SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518639+00:00,0.0
0753ca4f-7499-433f-b920-d3caba12060e,I take regular breaks to avoid burnout during intensive work.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518598+00:00,0.0
fede6751-01e5-4279-87f8-35c3ded791a8,I can maintain a positive attitude when facing difficult challenges.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518556+00:00,0.0
29594dcc-a889-4312-8b8c-d369827cfba9,I have effective strategies for managing stress during challenging tasks.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518515+00:00,0.0
0db8f91c-3543-4c75-a871-a8a9eb41d6bf,I am open to relocating for job opportunities if necessary.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518469+00:00,0.0
f1e1fa27-378b-4635-943d-20a75c2e32c0,I understand the value of building a portfolio of projects.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518428+00:00,0.0
bcdbf0b3-ee02-4422-914f-4fc42f1b40ef,I am prepared to work on my interview and resume skills.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518387+00:00,0.0
9fd47a5d-2bfd-43ca-b19c-5622d7de1acf,I have realistic salary expectations for entry-level positions in this field.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518346+00:00,0.0
06cd4eef-07bb-45ef-b95a-2751b9e09102,I am willing to start in entry-level positions to gain experience.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518305+00:00,0.0
8c9bd5ed-24aa-4cab-8e66-a9639d37c8e8,I understand the importance of building a professional network.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518263+00:00,0.0
b4b55c91-5d5a-4d25-b0e6-7f366fd84dd7,"I have considered the work environment I prefer (remote, office, hybrid).",SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518212+00:00,0.0
3ebf70c1-bb24-46a5-a8eb-bc0dff8bf69d,I am prepared to continue learning throughout my career.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518171+00:00,0.0
3bfe01f1-ff72-4a69-8c14-54760023ed3b,I understand the typical career progression in this industry.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518129+00:00,0.0
9684268b-7765-4e60-80c6-a3dd10bb69a7,I have researched the job market for this technical field.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518088+00:00,0.0
36a28b03-1817-4344-86ff-0b62662a3e5d,I can explain technical concepts to non-technical people.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518044+00:00,0.0
c3fac880-7707-4faf-b8ab-3e7e41328169,I understand the importance of data security and privacy.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.518003+00:00,0.0
f6d76fee-2cd0-49c8-99be-b22cc0946eb0,I feel confident using keyboard shortcuts to improve efficiency.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.517961+00:00,0.0
75f993d6-a48b-4cfb-86f1-81bd43473a75,I can quickly learn to use new digital tools and platforms.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.517910+00:00,0.0
2121a1d2-7d16-4f6f-8219-302f1d2460e6,I enjoy understanding how complex systems work.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.517864+00:00,0.0
24cb78dd-4523-4004-9beb-163ac4fe7515,I stay updated with current technology trends.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.517822+00:00,0.0
3fb67f4f-c90f-4415-ad51-0bb2eb465de6,I can troubleshoot basic technical problems on my own.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.517778+00:00,0.0
d9547c60-e01a-4e74-984d-755de0fb3f1b,I understand basic computer operations and file management.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.517735+00:00,0.0
82675527-b398-4363-bfee-0b6daf18c72a,I feel comfortable learning new software applications.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.517691+00:00,0.0
27ffca14-131a-49ab-9ed5-658c213a3b2e,I enjoy working with technology and digital tools.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.517647+00:00,0.0
ae208019-efcc-4988-acf2-878ce5b9a7e3,I actively seek out additional practice beyond assigned coursework.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.517594+00:00,0.0
390c20a8-5882-460b-bc9b-7d1a7be7a6a3,I can adapt my learning style to different types of technical content.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.517551+00:00,0.0
a301a099-24ab-4896-b50b-8ef9290cc7f5,I set specific learning goals for each study session.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.517508+00:00,0.0
4437ba27-5705-4c0b-a0a1-6c9a779fa459,"I use various learning resources (videos, books, articles) to understand difficult topics.",SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.517462+00:00,0.0
83bc1030-4857-4ce7-ad18-953b9e8e1140,I can maintain focus during long study sessions.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.517362+00:00,0.0
e216831e-b7be-4693-a3d1-d72137e7fad8,I enjoy collaborating with others on learning projects.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499871+00:00,0.0
0a570606-0fe6-43ce-8289-ad3d9799856e,I review previous lessons to reinforce my understanding.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499831+00:00,0.0
e546d460-139c-4679-acf5-8e2acea260df,I regularly take notes when learning new material.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499790+00:00,0.0
95b10302-1406-4737-b9de-3021d2702322,I learn best when I can immediately apply new concepts to practical problems.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499749+00:00,0.0
f94c63d5-97dd-42db-adbe-b838728be3be,I prefer hands-on learning over theoretical instruction.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499708+00:00,0.0
c1c7c82c-fcfe-44c3-8f1d-5c2146160e19,I feel a sense of responsibility to my future peers and instructors to contribute positively to the learning environment.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499667+00:00,0.0
38a2a549-30f4-4208-8d92-ea97657f8544,"I am able to maintain a consistent sleep schedule, which I know is important for learning.",SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499626+00:00,0.0
7df1e7dc-6dae-4ff0-9049-45a0026c52bc,"If I face a personal crisis, I have a support system I can rely on.",SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499584+00:00,0.0
ca4aeacd-a7b1-4be0-84ea-52b1d6da371a,I am in a good state of mental and physical health to take on a challenging program.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499543+00:00,0.0
25885005-1c95-4a47-895c-6eb9a72143f3,I am financially prepared for the duration of the program so that it does not become a major stressor.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499501+00:00,0.0
02b32775-919c-47a1-b0b2-56d0186b59a1,I have a quiet space where I can concentrate on my coursework.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499460+00:00,0.0
9fe96d4b-ab37-44f0-835f-35c2bdec2c2e,"I have minimal external commitments (e.g., a second job, major family duties) that would interfere with my studies.",SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499419+00:00,0.0
12751caf-2938-4115-88ac-921ee21ad68d,My family or friends are supportive of me undertaking this program.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499377+00:00,0.0
d1117e7a-eab4-4b84-9b82-a6dddac4390a,I believe there is usually a logical explanation for why something isn't working.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499336+00:00,0.0
2fb566b4-e834-4375-af3e-290c3cad8866,I can hold multiple pieces of information in my mind while working through a task.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499294+00:00,0.0
6aba1cc2-a59d-4ba8-8289-cee299da126d,I enjoy finding more efficient ways to do things.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499254+00:00,0.0
d330f9fe-9ce0-4bac-8096-803552dfe0d3,"When presented with a new problem, I start by defining it clearly.",SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499212+00:00,0.0
9134f043-610a-4d65-9a08-805eb56480ff,I am comfortable working with abstract concepts.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499170+00:00,0.0
a20dbf7d-f39a-4219-8b1a-03abed7351fb,I think about cause and effect relationships frequently.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499130+00:00,0.0
e8e3cc8e-121e-4e52-a509-8ce07ab2212b,I can easily follow a multi-step process or a set of instructions.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499088+00:00,0.0
27b88c20-a521-4b89-8160-1fa64cfe8f78,"I pay strong attention to small details, as I know they can be critical.",SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.499034+00:00,0.0
d79e8ad3-40e3-4166-95e3-ca1fc87fee88,I am a systematic and organized thinker.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.498993+00:00,0.0
2fd39537-8f19-4996-b120-fd8f839dc74f,I am good at managing my time to meet deadlines for learning modules and projects.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.498950+00:00,0.0
94d43e4b-69b1-459a-85f2-e2be91b82938,I have a specific time and place where I can focus on my studies without distractions.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.498906+00:00,0.0
7f858731-0f1b-46fd-8fbc-5c77bac73ef3,"I believe that with enough time and effort, I can understand almost any technical concept taught in this program.",SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.498855+00:00,0.0
19529292-98ff-4355-b113-70c49b064fa0,I regularly reflect on what I've learned to solidify my understanding.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.498569+00:00,0.0
db6d5057-958f-4edd-b85a-fc78385c0f33,I am comfortable asking for help from instructors or peers when I am truly stuck.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.498527+00:00,0.0
cfdd27c6-138e-452f-8bb8-06afb7b70cd0,I enjoy the process of figuring things out on my own.,SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.498486+00:00,0.0
562a0f80-455d-49de-a5d8-b902714c46f1,"I am good at breaking down large, complex problems into smaller, manageable steps.",SINGLE_CHOICE,8,INACTIVE,2026-01-15T06:35:17.498444+00:00,0.0
